Año,D F,Reportado?,Categorías IPCC 2006,CO2-Absorciones en Gg,CO2 -Emisiones en Gg,CH4-Emisiones en Gg,N2O-Emisiones en Gg,HFC-32-Emisiones en Gg,HFC-125-Emisiones en Gg,HFC-134a-Emisiones en Gg,HFC-143a-Emisiones en Gg,HFC-152a-Emisiones en Gg,HFC-227ea-Emisiones en Gg,PFCs-Emisiones en Gg,SF6-Emisiones en Gg,NOX-Precursores en Gg,CO-Precursores en Gg,COVDM-Precursores en Gg,SO2-Precursores en Gg,CO2-Absorciones en Gg de CO2eq,CO2-Emisiones en Gg de CO2eq,CH4-Emisiones en Gg de CO2eq,N2O-Emisiones en Gg de CO2eq,HFC-32-Emisiones en Gg de CO2eq,HFC-125-Emisiones en Gg de CO2eq,HFC-134a-Emisiones en Gg de CO2eq,HFC-143a-Emisiones en Gg de CO2eq,HFC-152a-Emisiones en Gg de CO2eq,HFC-227ea-Emisiones en Gg de CO2eq,PFCs-Emisiones en Gg de CO2eq,SF6-Emisiones en Gg de CO2eq,Absorciones Totales.Gg de CO2eq,Emisiones totales (ΣGEI)-Gg de CO2eq,Con todas las emisiones y absorciones-Gg de CO2eq
1996,D,SI,Biomasa,0.00,"22,209.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"22,209.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,"22,209.79","22,209.79"
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,D,SI,Suelos,NE,"1,542.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,542.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,542.19","1,542.19"
1996,F,SI,3B1aii Tierras forestales que permanecen como tales (Stock Change),"-1,234.99","27,869.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,234.99","27,869.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,234.99","27,869.99","26,635.00"
1996,D,SI,Biomasa,"-1,234.99","27,869.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,234.99","27,869.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,234.99","27,869.99","26,635.00"
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,D,SI,Suelos,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,0.00
1996,F,SI,3B1aiii Tierras forestales que permanecen como tales (Plantaciones),"-3,207.87",797.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,207.87",797.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,207.87",797.12,"-2,410.75"
1996,D,SI,Biomasa,"-3,207.87",797.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,207.87",797.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,207.87",797.12,"-2,410.75"
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B1b Tierras convertidas en tierras forestales,"-3,771.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,771.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,771.33",NA,"-3,771.33"
1996,F,SI,3B1bi Tierras de cultivo convertidas en tierras forestales,-980.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-980.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-980.91,NA,-980.91
1996,D,SI,Biomasa,-697.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-697.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-697.91,NA,-697.91
1996,D,SI,MOM,-14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.76,NA,-14.76
1996,D,SI,Suelos,-268.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-268.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-268.24,NA,-268.24
1996,F,SI,3B1bii Pastizales convertidos en tierras forestales,"-2,619.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,619.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,619.72",NA,"-2,619.72"
1996,D,SI,Biomasa,"-1,790.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,790.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,790.67",NA,"-1,790.67"
1996,D,SI,MOM,-44.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.28,NA,-44.28
1996,D,SI,Suelos,-784.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-784.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-784.76,NA,-784.76
1996,F,SI,3B1biii Humedales convertidos en tierras forestales,-58.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.82,NA,-58.82
1996,D,SI,Biomasa,-39.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.60,NA,-39.60
1996,D,SI,MOM,-0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,NA,-0.91
1996,D,SI,Suelos,-18.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.31,NA,-18.31
1996,F,SI,3B1biv Asentamientos convertidos en tierras forestales,-65.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.35,NA,-65.35
1996,D,SI,Biomasa,-35.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.58,NA,-35.58
1996,D,SI,MOM,-0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,NA,-0.72
1996,D,SI,Suelos,-29.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.05,NA,-29.05
1996,F,SI,3B1bv Otras tierras convertidas en tierras forestales,-46.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.53,NA,-46.53
1996,D,SI,Biomasa,-23.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.79,NA,-23.79
1996,D,SI,MOM,-0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,NA,-0.53
1996,D,SI,Suelos,-22.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.21,NA,-22.21
1996,F,SI,3.B.2 - Tierras de cultivo,"-3,848.30","21,811.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,848.30","21,811.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,848.30","21,811.00","17,962.70"
1996,F,SI,3B2a Tierras de cultivo que permanecen como tales,"-3,848.30","5,236.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,848.30","5,236.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,848.30","5,236.56","1,388.26"
1996,F,SI,Biomasa,"-3,848.30","3,542.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,848.30","3,542.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,848.30","3,542.24",-306.06
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,D,SI,Suelos,NE,"1,694.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,694.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,694.32","1,694.32"
1996,F,SI,3B2ai Cultivo de café,"-3,024.41","3,420.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,024.41","3,420.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,024.41","3,420.80",396.40
1996,D,SI,Biomasa,"-3,024.41","3,420.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,024.41","3,420.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,024.41","3,420.80",396.40
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2aii Palma,-405.47,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-405.47,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-405.47,0.00,-405.47
1996,D,SI,Biomasa,-405.47,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-405.47,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-405.47,0.00,-405.47
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2aiii Cacao,-179.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.24,0.00,-179.24
1996,D,SI,Biomasa,-179.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.24,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.24,0.00,-179.24
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2aiv Aguacate,-47.76,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.76,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.76,0.00,-47.76
1996,D,SI,Biomasa,-47.76,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.76,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.76,0.00,-47.76
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2av Caucho,-98.09,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.09,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.09,0.00,-98.09
1996,D,SI,Biomasa,-98.09,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.09,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.09,0.00,-98.09
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2avi Mango,-39.53,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.53,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.53,0.00,-39.53
1996,D,SI,Biomasa,-39.53,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.53,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.53,0.00,-39.53
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2avii Limón,-21.50,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.50,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.50,0.00,-21.50
1996,D,SI,Biomasa,-21.50,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.50,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.50,0.00,-21.50
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,0.00,0.00
1996,F,SI,3B2aviii Mandarina,-11.80,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.80,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.80,0.00,-11.80
1996,D,SI,Biomasa,-11.80,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.80,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.80,0.00,-11.80
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2aix Naranja,-14.48,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.48,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.48,0.00,-14.48
1996,D,SI,Biomasa,-14.48,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.48,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.48,0.00,-14.48
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2ax Tangelo,-6.02,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.02,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.02,0.00,-6.02
1996,D,SI,Biomasa,-6.02,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.02,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.02,0.00,-6.02
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2axi Otro,0.00,121.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,121.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,121.44,121.44
1996,D,SI,Biomasa,0.00,121.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,121.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,121.44,121.44
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3B2b Tierras convertidas en tierras de cultivo,NE,"16,574.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"16,574.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"16,574.43","16,574.43"
1996,F,SI,3B2bi Tierras forestales convertidas en tierras de cultivo,NA,"16,574.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"16,574.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16,574.43","16,574.43"
1996,D,SI,Biomasa,NA,"14,479.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"14,479.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14,479.90","14,479.90"
1996,D,SI,MOM,NA,287.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,287.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.91,287.91
1996,D,SI,Suelos,NA,"1,806.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"1,806.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,806.62","1,806.62"
1996,X,SI,3B2bii Pastizales convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,3B2biii Humedales convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,3B2biv Asentamientos convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,3B2bv Otras tierras convertidas en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,F,SI,3.B.3 - Pastizales,0.00,"49,278.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"49,278.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,"49,278.60","49,278.60"
1996,F,SI,3B3a Pastizales que permanecen como tales,0.00,"2,496.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"2,496.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,"2,496.79","2,496.79"
1996,D,SI,Biomasa,0.00,499.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,499.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,499.47,499.47
1996,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
1996,D,SI,Suelos,NE,"1,997.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,997.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,997.32","1,997.32"
1996,F,SI,3B3b Tierras convertidas en pastizales,NE,"46,781.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"46,781.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"46,781.81","46,781.81"
1996,F,SI,3B3bi Tierras forestales convertidas en pastizales,NA,"46,781.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"46,781.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46,781.81","46,781.81"
1996,D,SI,Biomasa,NA,"40,064.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"40,064.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40,064.17","40,064.17"
1996,D,SI,MOM,NA,916.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,916.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916.50,916.50
1996,D,SI,Suelos,NA,"5,801.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"5,801.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5,801.14","5,801.14"
1996,X,SI,3B3bii Tierras de cultivo convertidas en pastizales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
